id,name
gcVpRE00465,Jorodan Friends Ministries
eqfY9U2HRsj,Jorodan Friends ministries 
gcVpRE01163,Josmic Community Based Organization.
CphYvK42FqJ,Journey by Faith Christian Women Group
oYu5HC4j44q,Journey of faith christian women group
gcVpRE00256,Jowesere Community Organization Based
gcVpRE03416,Joy Bringers Cbo
gcVpRE01455,Joy Bringers Youth Group
t2iUiJMhsT7,Joy Guardian S.H.G
gcVpRE03417,Joy Hope Cbo
xnDQ2stVgIz,Joy Medical Services Ltd
m0H0troh1YB,Joy Self Help Group
rbrLG2X027C,Joy Self Help Group
EyLyrRARjiV,Joy Women Group 
a8Cwizaunr7,Joy youth centre
Mhj6dOQxkvF,Jua Hali Yako
gcVpRE00611,Jua Kali Unit Cbo
gcVpRE00439,Jua Kali Women Cbo
gcVpRE02178,Jua Self Help Group
Y8rBIkKb6zP,Jubilee Farms Kenya
gcVpRE03489,Jubilee Kabs Cbo
gcVpRE02040,Jubilee Machegene Shg
gcVpRE01857,Judea
cCVnXTPOhs0,Judea Shg
YvSigROojSs,Juhudi Cu
e66R89tMq5Q,Juhudi Hiv/Aids Control
vJtMkXQeSgO,Juhudi Kwale S.H.G
gcVpRE01905,Juhudi Youth Group
vZY3EJTev91,Juice Youth Group
gcVpRE03312,Juja Anjew Vision
gcVpRE03306,Juja Farm Cbo
gcVpRE03313,Juja Shah
mztWqWyJKfP,Jumatatu Widows Shg
gcVpRE01165,Jumuika Women Group.
gcVpRE00368,Jupiter Self Help Group
zfHAo9rycv7,Justice and Mercy Community Intergrated Project
K26GPhSXpKG,K NOTE
HIQCKhhv0iK,K Note
DbfxbhZtWiT,K. Baraka Women Group
gcVpRE01292,K.D.D.N  Cbo
RnoyUoFYHhz,KAALEM YOUTH GROUP
AlTHARfmCzT,KABAZI NETWORK WOMEN GROUP
af4HxNafckU,KABAZI PLWHA SUPPORT GROUP
APqn9V0NNoa,KABELEM DEVELOPMENT YOUTH GROUP
TiX23cefCSb,KABICHBICH CONSTRUCTION YOUTH GROUP
xy0kcQTeBeC,KABIYET TUI-SUSWA
In0zgiso5Fx,KABOLECHO SUPPORT GROUP
HOQgmSEWRty,KABOSON TEECH GAA SELF HELP  GROUP
oMDgEULLBXZ,KABUL YOUTH GROUP
ZbMFK3RI5wv,KABUNGUT WOMEN GROUP
LfwFSnuuF2N,KABUYEFWE VILLAGE MEETING WOMEN
ytt0UFgLvOF,KADETE CEREAL SHG
iF5DGlLOnd0,KAEKUNYUK WOMEN  GROUP
aATPQqxKTn2,KAHASO
gXIcGpWL3zu,KAIDIR SHG
UVv6C23QSXH,KAIPORA PASSION YOUTH GROUP
KcFiknWl1KB,KAITI YOUNG FARMERS SELF HELP GROUP
fS8mqv3DoJq,KAKARWET SHG
RbjtsDiaVMN,KAKO SHG
ccquLVaSq8D,KAKUMA CONSTRUCTION UNITED
dVgv9w6NY0R,KAKUMA SALVATIO ARMY WOMEN GROUP
kw9jo5JbsbT,KAKUMA SALVATIO ARMY WOMEN GROUP
FM1enCCqhBK,KALENG USAFI YOUTH GROUP
yg8tBVjA2Kw,KALYET WIDOWS WOMEN GROUP
aA0hMa8fRa5,KALYET WOMEN GROUP
JeF6W5oUy1U,KAMANANG YOUTH GROUP
ZVG1zNDPiIa,KAMARIN MULTI PURPOSE WOMEN GROUP
MfD4YiHXF9n,KAMARINI MULTI PURPOSE WOMEN GROUP
bPNObvLYTBx,KAMELIL SUPPORT GROUP
lUpAQxWSejo,KAMELILO COMMUNITY HEALTH VOLUNTEERS
hqszMI3W5va,KAMELILO KALYASOI MEN GROUP
LWuarm3hMnA,KAMINJEIWET CENTRAL YOUTH GROUP
NWquCjEAGHk,KAMINJEIWET EDUCATION & COUNSELLING
BOmu1HAPokU,KAMNAROK FARMERS GROUP
eWo1zt28O8B,KAMOGICH PLHIV S.GROUP
KBwDi4vKxYW,KAMOKA MEN GROUP
GcJO3TqOPbr,KAMONGIL SELF HELP GROUP
KkJax7D7ggB,KAMORON MULTI- PURPOSE FARMERS
dswoW0ndrDQ,KAMOSOP ZIBUKA YOUTH GROUP
mKgHKJlQpMV,KAMUNGEI  KOSYIN YOUTH GROUP
kWyJ49FJ0u8,KAMUNGEI AIDS AWARENESS GROUP
Puf95shQSHZ,KAMUYU CARE GIVERS
UGyW0phyEp7,KAMWAURA DESTINY SELH HELP GROUP
ZiAGBnMQJxE,KANANACHI COMMUNITY HEALTH
l4Hhn3Wn96d,KANGICHOK YOUTH GROUP
T5sezLnH2di,KANGLIKWAN WOMEN GROUP
OuS0kMXexZ1,KANYANG YOUTH GROUP
oc9zR1xj7RM,KAP CHEPTER CBO
dHCTTrvBJzp,KAPCHEKOR FARMERS GROUP
NvA1e2mqYb3,KAPCHEPKOR FARMERS CBO
MiS363BASpm,KAPCHEPTER CBO
NhAnliRPfWj,KAPCHORWA VALLEY GROUP
ubMiaKGclqd,KAPKABAI MULTI-PURPOSE YOUTH GROUP
s27kLZH6s3T,KAPKARWA UMOJA CBO
vQAAtnEAQKo,KAPKATET PMTCT SUPPORT GROUP
QbWrNLlD5pD,KAPKESIEGO FAITH FAMILY CHOIR
F6gSEYIjwdt,KAPKIRWOK BIDII WOMEN
B5ARE9P9QFH,KAPKOI SOMANET WOMEN GROUP
u9ObrKilcFq,KAPKOROS C.H.S.O
IaF25aluCPt,KAPKUCHI WOMEN GROUP
sQOTFtSmtNt,KAPKURES BURSARY FUND-TOWA
isxtgfAMS4J,KAPKURES UNIT
CwoceU7W2JS,KAPKURESS KOLONGE YOUTH GROUP
AnP0hNtwUxd,KAPKURESS SUSWO FARMING GROUP
f6SEwA6LaLr,KAPKWEN MILIMANI MENS GROUP
AWWpB41INs1,KAPKWEN SUPPORT GROUP
tITZrLI4bns,KAPLEBEKWET DEVELOPMENT GROUP
XJVzmBMqzDH,KAPLES BARAKA S.H.G
Mgi10B1QznG,KAPLETUNDO YOUTH COMMUNITY ORGANIZATION
X9b7mSbl043,KAPLEWA MULTI-PURPOSE GROUP
I8yQAO3p4nA,KAPLONG EMMANUEL SELF HELP GROUP
No55akHkXGM,KAPLONG KERICHO STAGE YOUTH GROUP
iY0sv7JkKuz,KAPLONG PARAPLEGICS SUPPORT GROUP
patZ3YnLpGU,KAPLONG VOLUNTEERS YOUTH GROUP
FRNZVgzzEn1,KAPMWAS SHG
nyXK8OJm8hy,KAPNGANO SHG
YGmFWRHRoCB,KAPNGETUNY SELF HELP GROUP
ntPYjCokNLq,KAPNYALILO S.H. GROUP
Ay39q1K8QNn,KAPROSE KOLONGEI GROUP
mpvWrrmsvpF,KAPSABET COMMUNITY BASED PARALEGAL ORGANIZATION
M8hKNpVk3I8,KAPSABET YOUTH MOVEMENT
j5SqG7bHJem,KAPSEBET JOY MOVERS CHOIR YOUTH GROUP
cXDQl1dldxB,KAPSERET BONDENI WOMEN GROUP
PYHHWs60Flk,KAPSERET FARMERS SELF HELP GROUP
sw7vmjXhcJ5,KAPSICOBO CBO
a8sjA46NNlk,KAPSIGOWO WOMEN GROUP
i1kaMKm0oSS,KAPSINENDET C.B.O
XlGdDfK8rjO,KAPSINENDET CENTRAL JUA KALI YOUTH  GROUP
Zq0n8Q1hFFf,KAPSOGUT WOMEN GROUP
L5MPNUsjTAo,KAPSOWAR VISIONARY TOP YOUTH GROUP
L7NJfi6qQHW,KAPTEBENGON WOMEN GROUP
WVZK9OGOvEy,KAPTEBENGWA WOMEN GROUP
Ifs3RREbzsb,KAPTEMBENGWO HIV & AIDS CONSULTING GROUP
GqdriwpEHHz,KAPTIRGEN WOMEN GROUP
ddVsk1eBKBz,KAPTUM WOMEN GROUP
HTw2DwM3XyA,KARABA PRIMARY HEALT CARE
VwhGkvVFiQ3,KARUGA UNITED WOMEN GROUP
V7cGk3ixTRP,KASIO
zi7tiJwDpXt,KASS YAI WOMEN GROUP
iWQ08GFAKV0,KATABOI WOMEN GROUP
Cy9L5XUkyF6,KATHWANA MARKET
jMheNni77SA,KAWENDO WOMEN GROUP
PtjD63MwanE,KAYANET HOME BASED CARE
pdMLNvJSJig,KAYANET INDER S.H.G
LOVgSqw46eb,KAYANET SUPPORT GROUP
W2nWK6aMwIa,KAYEKA WOMEN GROUP
jpgt8O1xBaE,KE 589 FGCK CDC CBO-Ololulunga
IOxOnMSP88f,KEEPING ALIVE SOCIETY'S HOPE (KASH)
A3v0bxk0oDY,KEERTAI  KIPSINGEI GROUP
wGUHb8oH5px,KEIYO COMMUNITY BASED REHABILITATION
XuKPBVIEWxB,KEMCHEB SUPPORT GROUP
DTnItSklSr8,KEMSA Facility Issues
K8EUlNB9xts,KEMSA Facility Issues
jDKI61118aA,KEMSA Facility Orders
y82kOpZq8E2,KEMSA Facility Orders
NGCS8plcEXO,KEMSA Issues
bsjtSE688Uz,KENAMAKEGH SELF HELP GROUP
wjirVAG92Ku,KENEPOTE TRANS NZOIA
FJsSP1qlZOE,KENERELA SUPPORT GROUP
bkJBNniJVJj,KENYA COMMUNITY HEALTH NETWORK (KCHN) 
a0l3Ycx2uqh,KENYA MUSILIM YOUTH
dp6jW3yjPGR,KENYA Orpans Rural Deve Programmes
e5X5KxHJkgE,KENYATTA KILUKI SUPPORT GROUP
pDyAVroeuT7,KERIO CONSERVANCY ORGANIZATION
DGXLZtfqKoU,KERTAI SUPPORT GROUP
IfaC45vGO7q,KESETE KAMWINGI S.H.G
m2ekADW489h,KESETE KAMWINGI YOUTH GROUP
rX9HUqrgwwP,KESSES KAYANET HOME BASED CARE PROGRAM
vMD1fePYA0x,KESSES KAYANET YOUTH GROUP
EL0JtAckgiG,KETA COMMUNITY DEVELOPMENT PROGRAMME
B0YUwZHR1ks,KHWISERO Dorcas
JnlXNojLHPF,KHWISERO PREVENTION WITH POSTIVES
Z4OrUlnhY5Z,KIAMBIRIRIA ORPHANS CHILDREN ACTION SHG
mPRojZAHplE,KIAMBOGO
UYZt650wQCZ,KIAMBU PEOPLE LIVING WITH H.I.V & AIDS
oR6wXtL18Y1,KIANOE GENERAL FOCUS
nCZD35Smfks,KIBAGENGE S. GROUP
lwipMJM2e2m,KIBISEM SUPPORT GROUP
FsqsQFRs9Mq,KIBUMBU GRANDMOTHERS
fgZXf3uOEI2,KIBUYE JUAKALI ASSOCIATION
f0pzQEeFscj,KIBWARI SINGLE PARENTS GROUP
MOvuerdypUb,KIDIPO
J7CBAoyftiY,KIGONOR SUPPORT GROUP
zH1FzgjPzCi,KIHARO S.H.G
km25wWLsI7S,KIIYO WOMEN GROUP
XiUapVeQXes,KIKAO
ADwqFI8Re1f,KIKAO SELF HELP GROUP
Be0Rf4VRmH0,KIKUYU WOMEN GROUP
Fml9yzKvlma,KILGORIS DISABLED ASSOCIATION
HqdejVUeLpI,KILIBWONI HEALTH CENTRE HIV AIDS PROJECT
NQKyBCrXza2,KIMENDE DISABLED PERSONS EMPOWERMENT INITIATIVE
Cs2s7S2QM89,KIMENYWA HARMONY YG
Uq1P7EfoQdh,KIMOLWET VISION YOUTH GROUP
yP2wFHHdDCu,KIMOROGO WOMEN GROUP
KMWkNuUsar3,KIMOSON WEST YOUTH GROUP
XpE1BKArngR,KIMURU WOMEN GROUP
IbSTdyvx44u,KINAMBA HAWKERS
vwxxgV4a99U,KINANBA UNIT
OqqsPBssoPu,KINYO PLHIV SUPPORT GROUP
hPKTET0w67K,KINYORO GREEN NETWORK
dTRvZ2Fb8aK,KIPAJIT VISION YOUTH GROUP
Wq0ssloJ5AJ,KIPCHAMO WOMEN GROUP
vymylCZHwLo,KIPCHORIAN PAULTRY S. H. GROUP
LDXYkNh5utd,KIPKEI SUPPORT GROUP
Xa0JaYCg9us,KIPKETII COMMUNITY CARING GROUP
v9zPxnIWBJ2,KIPKIMBA LENGUT WOMEN GROUP
Jfu35QyOrRw,KIPKOI WELFARE ORGANIZATION
kGPBbIjioRa,KIPKOI YOUTH SELF HELP GROUP
LEbTtL5sV6k,KIPLANGEI DEV
ozwgB32Izuv,KIPNYIGEI 2001 DEVELOPMENT GROUP
wLYRAEcih7c,KIPSAIMEN YOUTH GROUP
PVJVxe3aX6F,KIPSAMOITE FARMERS HIV ADV GROUP
gGsUHtOAsId,KIPSINENDET 
gUsNevsQAkk,KIPSINGEI COMMUNITY HEALTH WORKERS
AZCyVnNB7aE,KIPSINGEI UMOJA SUPPORT GROUP
SBrFz2uVyOL,KIPSOIYWO HEALTH UNIT CBO
ETv8FxADkPo,KIPSUTER SINGEL MOTHERS GROUP
JejLaHSpdmw,KIPTEBES CBO
KH7XG8hlxgF,KIPTENDEN SEET KOTES GROUP
CgKLyWZCShG,KIPTENDEN YOUTH GROUP
fqlrnBz3Ddr,KIPTULWA YOUTH FARMERS GROUP
dslNtfKKohd,KIPTUM WOMEN GROUP
ohc9WKPF4n8,KIPWAI SELF HELP GROUP
WpbdDZgf5PP,KIRENGERO WOMEN GROUP
u5rBvw1IOrH,KIRICHA COMMUNITY HEALTH WORKERS
lDFZ5iLEFYg,KISIARA COMMUNITY BASED HEALTH CARE GROUP
WE3VW38Dm5P,KISSAP MACHILIL GROUP
gnwANUi1au7,KISUMU SODA TROLLY OPERATORS SELF HELP GROUP
C6CgepUyIge,KISUMU URBAN APOSTOLATE PROGRAMME
RodXzdrOv7W,KITALALE COMMUNITY HEALTH WORKERS
DikgRqfjuMu,KITALE HIV/AIDS POSITIVE PEOPLE SURVIVAL (KHAPPS)
knMQnwePrz2,KITETEMIC THEATRE GROUP
BNSmWrqCmFm,KIUNGANI AFYA BORA SHG
IeyThG3naU8,KIUNGANI SHG
kbYctli00iY,KIWAWA COMMUNITY DISPENSARY
V9FU2VlLjKp,KNAMBA REFLECTORS
RjotG7BSZo9,KOIBARAK WIDOWS AND ORPHANS
BVZBAHVBDE2,KOIJA COMMUNITY INITIATIVE GROUP
vRbhcdDCDCu,KOISAGAT SUPPORT GROUP
kyKMH1dS7H2,KOKWA TENEBO MATONYOK WOMEN ADULT EDUCATION PROGRAM
aw4YC0B9dOc,KOKWET NETWORK
Ap7ovKKHtIG,KOLONGE WOMEN GROUP
E5NFKimGaOt,KOLONGEI WIDOWS GROUP
PNE8tFR7NQU,KOLONGEI WOMEN GROUP
rOMr0WoJw5Z,KOLONGEI YOUTH AGAINST HIV/AIDS
aI1ZSPYtDh1,KOLUU CHAMGEI WELFARE GROUP
VbUeB5vktLT,KOMINGINGEI CHRISTIAN WIDOWS GROUP
VpEdofstZGr,KOMONGUU PLWHA SUPPORT GROUP
ZpHkrumrNTW,KONDAMET EMPOWERMENT
C1ev6ldTiBX,KONDAMET SET KOBOR WOMEN GROUP
PXuC8zUDpJv,KONOIN DISTRICT AIDS AWARENESS GROUP
x7JCaod7isD,KOPTIGEI WINDOWS GROUP
kHnqd0cIICS,KOROIITIK EVANGELICAL TEAM
cEd5jbs1SvI,KOSHIN FARMERS WOMEN GROUP
uEdTXnw74bm,KOSHIN SELH HELP GROUP
u4qdETjDGdK,KOSITEI WILDLIFE CONSERVANCY
FwWvNVGJpsw,KOSITET WILDLIFE CONSERVANCY
fgY63CWXft4,KOSOIYWO HEALTH COMMUNITY CBO
fG8o5OBdg69,KOSYIN ENTERPRISE
feEYNKkCFMZ,KOSYIN WOMEN GROUP
PyrCEQk5r58,KOWA S.H.G KINYORO
qHL9nzOYyQU,KOYBUKWO SUPPORT GROUP
WwMDXWj77K2,KTORIN SELF HELP GROUP
FgDm4yVAeON,KUCHWA SHG
YYcygluVCjI,KUJITEGEMEA HIV AND AIDS SUPPORT GROUP
wJFXUcB1P3L,KUKINGA S.H.G
TSITpH7vpP6,KUNGET GAA WOMEN GROUP
kHRYTB4ZCUq,KURANGURIK CHW (CU)
xpp2Igsbb9y,KURANGURIK SUPPORT GROUP
HAY0zRLkoIs,KWANZA BIDII WOMEN
o94a8sNk6Fv,KWANZA DAIMA SUPPORT GROUP
vz1exT7mtZQ,KWARE WOMENS WATER PROJECT GROUP
P4mOXBCptlo,KWARE YOUTH GROUP
sqTGW2nH17j,KYDESA
gcVpRE03423,Ka Africa
Q3NyTSOJMHF,Kaa Ngumu Men Support Group
YKrwUiynja1,Kaamaringole Self Help Group
gcVpRE02962,Kaarage Self Help
E1HxZmxzkdI,Kabanja self help group
gcVpRE01750,Kabaranyaki Cbo
qMe6TGbBwGa,Kabarbarma Women Group
gcVpRE03011,Kabari  Muteithania Hiv/Aids Cbo
WA6L9xYZX1L,Kabazi Network Women Group
yPeR7vU8uDV,Kabazi Plwha Support Group
oQlOShZvwet,Kabe Tumaini Vision group 
gcVpRE01100,Kabegorero Wakimbizi W.Group
feJj0iX4mXt,Kaben Shg
OkVRNWQPhJn,Kabete hope for PLWHAS self help group
TxIzXhuzhSx,Kabianga Ogilgei Support Group
RFWUvuVk4oC,Kabianga Rirge Group
Jrz5cKBHqgu,Kabichbich
gcVpRE02024,Kabiro Women Group
gcVpRE03258,Kabithi Welfare Cbo
gcVpRE02211,Kabo East Aids Awareness |Group
gcVpRE01219,Kabodho East Farmers
gcVpRE01348,Kaboge Shg
gcVpRE02944,Kabogo Cbo
SBbOnb1C8Kb,Kabolecho Support Group
OOHIS6juuWZ,Kabomoi Youth Group
gcVpRE00788,Kabondo  Millennium Youth Development Group
gcVpRE02824,Kabonge Orphans Cbo
cSv2BM3msuy,Kabose Traditional Birth Assistance Group 
upj6vXYL2cQ,Kaboson Teech Gaa Self Help  Group
dXLw5FxNaTu,Kaboswa 89 generation
CH8X4ezHq8a,Kabras Juakali Cbo
Ms5zkjLI7iJ,Kabudi Green youth project
HVmzNWlmJ2k,Kaburengu Wajane Living With Hiv/ Aids Women Group
gcVpRE03212,Kabuta Widows Cbo
fM2m8scha6j,Kabuya Youth Group
FUpXhllUeLn,Kabuyefwe Homebased Support Group
gcVpRE00750,Kachieng Orphan Support Group
gcVpRE01245,Kachok Journey Of Hope Shg
gcVpRE01241,Kadawele Cbo
gcVpRE01353,Kadera Kwoyo Community Unit
gcVpRE01141,Kadero Youth Group
gagozuY0OaQ,Kadibo Tomato Women Group
gcVpRE02519,Kadijot Cbo
gcVpRE01146,Kaduol Women Group
KPffjAKKIaW,Kadzonzo Nuru Support Group
H2QaGgxATma,Kadzuhoni Silc Group
Ua37ReNXjxf,Kaelo youth group 
oZokrZR6gyQ,Kaemo Women Group
SVG3qfDhhNm,Kafode
gcVpRE03448,Kagaki Cbo
gcVpRE02526,Kagaki S.H.G
gcVpRE02515,Kagaplwa Cbo
X0XzzhAldNe,Kageeri SHG
gcVpRE01941,Kagendo Orphans W/G
gcVpRE03494,Kagika Cbo
gcVpRE03245,Kagimangu Plwha S/H Group
gcVpRE02806,Kagio Wirere Cbo
gcVpRE02834,Kagioini Community Health Workers
gcVpRE02681,Kagira C.H Workers Cbo
gcVpRE02889,Kagisa Cbo
wMQGlEE95Cj,Kagongo B Women Group
bQmpNyYZhJE,Kagongo CHW SHG
gcVpRE01688,Kagulu Mashamba Water And Environment Research Development Cbo
gcVpRE02023,Kaguma W/G
gcVpRE02606,Kagumo Coll. Non/T Staff
gcVpRE03292,Kagumo Kangu Youth Cbo
gcVpRE02992,Kagumo Pillas Cbo
gcVpRE02632,Kagumo Youth Developers
gcVpRE02561,Kagumo-Ini & Kora People With Disability
gcVpRE02683,Kaguthi Hiv/Aids C/T Cbo
gcVpRE03409,Kagwe  Catholic Men S.H.G
gcVpRE02452,Kaharo  Primary Health Care
gcVpRE02887,Kaharo Active Assembly Cbo
gcVpRE02812,Kaharo Busy Beekeepers Cbo
gcVpRE02447,Kaharo Mbuiri Cbo
gcVpRE03224,Kahatia People Living With Aids Cbo
gcVpRE03248,Kahembe Com Health Worker
gcVpRE03256,Kahembe Furaha S/H Group
gcVpRE02478,Kaheti Plwhas Cbo
gcVpRE02938,Kahingaini Cbo
gCNzVFA8Bxe,Kahingaini self group
gcVpRE02525,Kahita Cbo
gcVpRE03447,Kahuguini Guardian Self-Help Group
gcVpRE02904,Kahuho Hiv/Aids Cbo
gcVpRE02603,Kahuruko Pioneer
OU2cr7Pr36x,Kaibei Community Strategy Community Based Strategy
gcVpRE00076,Kaigemia Self Help Group
P9QwX9Iw6TG,Kaigemia Self Help Group
gcVpRE01741,Kaigoji Glory Cbo
gcVpRE02468,Kaiguchu Youth Cultural Group
gcVpRE02032,Kaiguri Shg
wKZGLlDUdUc,Kailibi Enviromental Project 
PpJnauP38ZJ,Kaimenyeri Support Group 
VaUIDeXLumv,Kaimenyi Ndiiru Widows & Widowers SHG
x5RDFKwN2Ra,Kaimenyi Ndiru widows and widowers SHG
DnNZdUiGbAf,Kaimiri Farmers SHG
gcVpRE03112,Kairi Comm.Health Workers
gcVpRE02845,Kairungu Cbo
rDLgT913qJG,Kairuthi support group 
DQCWGMmkhJN,Kaisagat Foster Mothers Project
AiE8SuxRlb0,Kaitapos Intergrated Dev. Programme
gcVpRE02997,Kaither Antistigma And Discrimination Care And Cbo
gcVpRE03003,Kaitheri Faith Care Cbo
gcVpRE02945,Kaiyaba Adult Cbo
LEUdNrtoiCT,Kaiyamba Phyciatric support shg
mvfArLszhBB,Kajiado County
wGFxTJkCbyy,Kajiado County
hgpNHy5VPoZ,Kajiado Fighters of AIDS Support Group (KAFOA)
AQBny5O2iO1,Kajiado tumaini support group
Y9RwlnvHJzq,KajiadoHIV/AIDS network
mTsH9z2MdII,Kajire Community Unit
o933bu3fIfR,Kakai SHG
LTumO8o0l5W,Kakamega County
sYBmSGaUQyZ,Kakamega County
aA2uQDTH4QR,Kakamega South Ovc Youth Group
eGqeyg9iGhm,Kakawet S.H.G
gcVpRE00787,Kakelo Based Intergrated Support Group
qNPyfxSUtgh,Kako Kipkeu Cbo
gcVpRE01187,Kakodam Cbo
gcVpRE01360,Kakor Lum Shg
dcdphso7fVA,Kakuma Health Safety Association
mZzlmFj3mn7,Kakuma Salvation Army Women Group
ZQWnn9EtAqi,Kakuma Self Awaken Group
oqy8zsFrZUv,Kakuma United Construction Group
gcVpRE02903,Kakurit Plwha & Ovc Cbo
jXoHBUs9B0F,Kakuyu Community Based Rehabilitation Centre
eetjg8hiLgL,Kakuyuni volunteers SHG
YdlHL2DKEv7,Kalahari S.H Group
gcVpRE02909,Kalamu Gatarakwa Hiv/Aids Caring Cbo
gcVpRE01366,Kalando Women Group
nB7hWrnBcSM,Kalaule CBO
SbzbNh9loLL,Kalawa People Living Eith HIV/AIDS
I99UwdXzbrP,Kalawa Single Mothers W/G
u7GogDSpRu8,Kalemkwaras reformed worriors SHG
CEVNMv6LEdR,Kalena Farmers Field School S.H.G
gcVpRE01503,Kalila Sgh
chpStUQ931y,Kalima Mungu Women Group
sQz7rqZK91G,Kaluka Group
gcVpRE01669,Kaluo Moyie Shg
skrC6Jdxdmy,Kalyongwet Aids Awareness
V4AsYk1j1f3,Kalyongwet Aids awareness
gcVpRE01819,Kamabunda Chws
gcVpRE02572,Kamacharia Dynamic
q00QOlVBjq9,Kamachege Wirigiro disabled SHG
gcVpRE03491,Kamagambo Cbo
gcVpRE00705,Kamagawi Cbo
IVPC3tHCBLv,Kamagut Dairies
gcVpRE01754,Kamaindi Plhiv
gcVpRE01211,Kamakowa Muslim Women Group
gcVpRE01412,Kamakwa Horticulture
gcVpRE02745,Kamande Pioneer Development
lM2CM18Xwvh,Kamanga Rehabilitation & Resource Centre
nIc4TIv15H8,Kamangunet self help group
Vh6pOOJzcEy,Kamaret Youth Group
OVtw1NSPb3W,Kamarinyang
vdOT2Au3Uq7,Kamashia Community Health Based Organization
gcVpRE02010,Kamathew Adult Class Shh
eyuJ3IEqXvN,Kamatong Women Group
gcVpRE01429,Kamawako Women Group
gcVpRE00830,Kambeke W. Group
HtvOnYu6UWK,Kambi mawe self group
gcVpRE02880,Kambiti Unite Chws Cbo
gcVpRE03247,Kambuka Nacanda
v65qFhD86na,Kambusu SHG
o4HHuJ3qRg4,Kambusu Support Group
gcVpRE01472,Kameji Kakula S.H.G
U34VMsI7927,Kamelil Support Group
sCIVzMeWTan,Kamelilo Community Health Workers Group
Qo0fzMYJhqr,Kamelilo kalya soi men group
aIA8Ilrduyp,Kamenyeeri Support group
cERRNhYaJ6O,Kamenyeri  PLHIV Support group
ELFRaOII5Xn,Kamifo cbo
d7lToT3jG4O,Kaminjeiwet Central Youth Group
gcVpRE03175,Kamirithu Community Health Unit
gcVpRE03164,Kamirithu Disabled S.H.G
gcVpRE03163,Kamirithu People With Hiv/Aids Support Grp
UzE0YDnfRL4,Kamithagana women group 
gcVpRE02844,Kamithu Cbo
gcVpRE02833,Kamithu Youth Cbo
c05e8ujzjYd,Kamoko Community Health Workers 
gcVpRE01497,Kamollo Women Group
K7kWl0SBEMT,Kamongil Self Help Group
exXVyGoMrMI,Kamosop Zibuka Youth Group
gqz4WeOfQre,Kamothe women group 
joPbFN9Io4t,Kampi Ya Moto Micro Bussiness Youth Group
XTlPt8ToEFn,Kampi Ya Moto Roof Water Harvest And Sanitation W.G
GnxCWouvSIS,Kampi ya Moto Micro Bussiness Youth group
pMhhRaN1zom,Kampi ya Moto Roof Water Harvest and Sanitation W.G
yHc7DnQkdQ8,Kampima Cdo
f2Wp0PV4uIQ,Kamsa W.G
gcVpRE00785,Kamuga Community Self Help Group
gcVpRE02455,Kamuga Youth Hiv/Aids Cbo
gcVpRE02051,Kamukanya
fSF6HL3UGYl,Kamuki
gcVpRE02954,Kamuki United
KOHfmO7xPr6,Kamukuywa/Maeni Widows
gcVpRE03482,Kamumbuta Fire Wood Collectors
iQdCQSkFht1,Kamundutiga Self Help Group
GrcKqthaB4F,Kamungei  Kosyin Youth Group
jOx4RFkalW0,Kamungei Aids Awareness Group
gcVpRE03041,Kamunyakaki Welfare Group
gcVpRE03008,Kamuruana Hiv/Aids Counsellors Cbo
gcVpRE00506,Kamusebu Cbs
eGSmHddW0YP,Kamuwongo Ausya Anini
GLsg1zXGZrS,Kamuyu Care Givers
YKCzKnUQ89K,Kamwago Self Help Group
gcVpRE03120,Kamwangi Arume Ukirai
o0fagtd8dRx,Kamwangi HIV/AIDS Against Stigma and discrimination
gcVpRE03109,Kamwangi Hiv/Aids Infected Against Stigma &Discrimination
gcVpRE03130,Kamwangi Market Cbo
zwCYPrwdQih,Kamwangi Market Women Group
Xgvf4dWtpTP,Kamwas Self Help Group
gcVpRE03268,Kamwega Difathas Cbo
gcVpRE02658,Kamweke Hiv/Aids Aand Orphans Cbo
gcVpRE02672,Kamwerekania Cbo
QoxQSx048o6,Kamwerekania Self Help Group
cHXWpp79C1s,Kamwiki health promoters SHG
gcVpRE03110,Kamwngi Banana Star Welfare Group
gcVpRE00703,Kanalo
mTzRkSG0n0c,Kanamai A &B Cus
pOIFXubIxTE,Kanamycin
YIOqeEHpCyK,"Kanamycin, I."
W3gWWNUg9jI,"Kanamycin, R."
Bkl46Z3kjKO,"Kanamycin, S."
gcVpRE02671,Kandara Rural Support Welfare Cbo
gcVpRE02645,Kandara Sk United Cbo
gcVpRE02688,KangA Cbo
C6S3nlHy2yG,Kangaroo Actors 2000
gcVpRE02530,Kangema Antistigma Pioneers Cbo
bK9DYdXqB8I,Kangema Maendeleo Women Group
vDh03DBVLm7,Kangema Maendeleo Women Group
w0bfgl7alzq,Kangemi Kitisuru Youth Development
gcVpRE00574,Kangemi Shangilia Youth To Youth Network
gcVpRE00575,Kangemi Social Youth Group
gcVpRE00025,Kangemi Women Empowerment Centre
iwelliE23mx,Kangemi Women Empowerment Centre
zkZrmM2S5eu,Kangeso Community
QbR1C4zuekb,Kangeta Disabled people Organization 
rfl2RcOZEcR,Kangeta Youth Goup 
fOzVS9R8E6J,Kangeta disabled SHG
FHCjuABnw7G,Kangeta youth group
zh7lWBH2Xjt,Kangungi Child SHG
gcVpRE02056,Kanguni Self Help Group
liyaFGlEtLu,Kanini Kangeta Support group 
DrUglU9s1Eq,Kanini Support group
